year,make,model,model_type,score_band,mileage_band,comparable_count,median_price_yen,mean_price_yen,min_price_yen,max_price_yen
2022,TOYOTA,COROLLA AXIO,NZE164,4-4.5,30k-60k,1,1400000,1400000,1400000,1400000
2022,TOYOTA,COROLLA AXIO,NZE164,4-4.5,60k-90k,2,1365000,1365000,1305000,1425000
2022,TOYOTA,COROLLA AXIO,NZE164,R,0-30k,1,1324000,1324000,1324000,1324000
2022,TOYOTA,COROLLA AXIO,NZE164,R,90k-120k,1,881000,881000,881000,881000
2022,TOYOTA,COROLLA CROSS,ZSG10,3-3.5,0-30k,7,2778000,2731571,2260000,3018000
2022,TOYOTA,COROLLA CROSS,ZSG10,3-3.5,30k-60k,7,2405000,2407000,1853000,3050000
2022,TOYOTA,COROLLA CROSS,ZSG10,3-3.5,60k-90k,5,2064000,2060000,1604000,2450000
2022,TOYOTA,COROLLA CROSS,ZSG10,4-4.5,0-30k,64,3081000,3048281,2459000,3780000
2022,TOYOTA,COROLLA CROSS,ZSG10,4-4.5,30k-60k,50,2922000,2866260,2089000,3443000
2022,TOYOTA,COROLLA CROSS,ZSG10,4-4.5,60k-90k,34,2186500,2306000,1942000,3013000
2022,TOYOTA,COROLLA CROSS,ZSG10,4-4.5,90k-120k,8,2287000,2402250,2070000,3038000
2022,TOYOTA,COROLLA CROSS,ZSG10,5,0-30k,40,3001500,3097025,2490000,3710000
2022,TOYOTA,COROLLA CROSS,ZSG10,5,30k-60k,8,3083000,3058625,2875000,3195000
2022,TOYOTA,COROLLA CROSS,ZSG10,R,0-30k,5,2532000,2508000,2083000,2936000
2022,TOYOTA,COROLLA CROSS,ZSG10,R,30k-60k,5,2405000,2387000,2056000,2680000
2022,TOYOTA,COROLLA CROSS,ZSG10,R,60k-90k,1,1875000,1875000,1875000,1875000
2022,TOYOTA,COROLLA CROSS,ZSG10,R,90k-120k,2,1948000,1948000,1937000,1959000
2022,TOYOTA,COROLLA CROSS,ZVG11,3-3.5,0-30k,8,2652500,2625375,2153000,2970000
2022,TOYOTA,COROLLA CROSS,ZVG11,3-3.5,120k-150k,1,2229000,2229000,2229000,2229000
2022,TOYOTA,COROLLA CROSS,ZVG11,3-3.5,30k-60k,14,2256500,2321857,1881000,2929000
2022,TOYOTA,COROLLA CROSS,ZVG11,3-3.5,60k-90k,5,2301000,2267000,1980000,2608000
2022,TOYOTA,COROLLA CROSS,ZVG11,3-3.5,90k-120k,1,2101000,2101000,2101000,2101000
2022,TOYOTA,COROLLA CROSS,ZVG11,4-4.5,0-30k,45,2860000,2894488,2481000,3430000
2022,TOYOTA,COROLLA CROSS,ZVG11,4-4.5,120k-150k,2,2328000,2328000,2156000,2500000
2022,TOYOTA,COROLLA CROSS,ZVG11,4-4.5,30k-60k,83,2749000,2737024,2106000,3506000
2022,TOYOTA,COROLLA CROSS,ZVG11,4-4.5,60k-90k,29,2492000,2489137,1988000,3004000
2022,TOYOTA,COROLLA CROSS,ZVG11,4-4.5,90k-120k,13,2229000,2296923,1899000,2670000
2022,TOYOTA,COROLLA CROSS,ZVG11,5,0-30k,20,2996500,3030650,2670000,3383000
2022,TOYOTA,COROLLA CROSS,ZVG11,5,30k-60k,18,3012000,3041944,2828000,3425000
2022,TOYOTA,COROLLA CROSS,ZVG11,R,0-30k,4,2189500,2335000,2040000,2921000
2022,TOYOTA,COROLLA CROSS,ZVG11,R,30k-60k,13,2083000,2168538,1870000,2648000
2022,TOYOTA,COROLLA CROSS,ZVG11,R,60k-90k,5,2083000,2145600,1618000,2873000
2022,TOYOTA,COROLLA CROSS,ZVG11,R,90k-120k,1,2426000,2426000,2426000,2426000
2022,TOYOTA,COROLLA CROSS,ZVG15,3-3.5,150k-200k,1,1673000,1673000,1673000,1673000
2022,TOYOTA,COROLLA CROSS,ZVG15,3-3.5,60k-90k,1,2017000,2017000,2017000,2017000
2022,TOYOTA,COROLLA CROSS,ZVG15,4-4.5,0-30k,6,2853500,2830000,2665000,2955000
2022,TOYOTA,COROLLA CROSS,ZVG15,4-4.5,120k-150k,1,1870000,1870000,1870000,1870000
2022,TOYOTA,COROLLA CROSS,ZVG15,4-4.5,30k-60k,7,2594000,2649428,2364000,3090000
2022,TOYOTA,COROLLA CROSS,ZVG15,4-4.5,60k-90k,4,2565000,2494000,2034000,2812000
2022,TOYOTA,COROLLA CROSS,ZVG15,4-4.5,90k-120k,1,2399000,2399000,2399000,2399000
2022,TOYOTA,COROLLA CROSS,ZVG15,5,0-30k,4,2932000,2924750,2650000,3185000
2022,TOYOTA,COROLLA CROSS,ZVG15,5,30k-60k,2,2730000,2730000,2590000,2870000
2022,TOYOTA,COROLLA CROSS,ZVG15,R,0-30k,1,2050000,2050000,2050000,2050000
2022,TOYOTA,COROLLA CROSS,ZVG15,R,30k-60k,4,1972500,2030000,1937000,2238000
2022,TOYOTA,COROLLA CROSS,ZVG15,R,60k-90k,2,2023000,2023000,1943000,2103000
2022,TOYOTA,COROLLA FIELDER,NKE165G,3-3.5,120k-150k,1,924000,924000,924000,924000
2022,TOYOTA,COROLLA FIELDER,NKE165G,3-3.5,150k-200k,2,776000,776000,742000,810000
2022,TOYOTA,COROLLA FIELDER,NKE165G,3-3.5,90k-120k,1,1005000,1005000,1005000,1005000
2022,TOYOTA,COROLLA FIELDER,NKE165G,4-4.5,0-30k,6,1563000,1584000,1512000,1698000
2022,TOYOTA,COROLLA FIELDER,NKE165G,4-4.5,120k-150k,3,877000,862333,740000,970000
2022,TOYOTA,COROLLA FIELDER,NKE165G,4-4.5,30k-60k,9,1341000,1360000,1253000,1558000
2022,TOYOTA,COROLLA FIELDER,NKE165G,4-4.5,60k-90k,13,1136000,1153538,1010000,1310000
2022,TOYOTA,COROLLA FIELDER,NKE165G,4-4.5,90k-120k,10,999000,1002200,915000,1103000
2022,TOYOTA,COROLLA FIELDER,NKE165G,5,30k-60k,1,1514000,1514000,1514000,1514000
2022,TOYOTA,COROLLA FIELDER,NKE165G,R,120k-150k,1,778000,778000,778000,778000
2022,TOYOTA,COROLLA FIELDER,NKE165G,R,60k-90k,1,997000,997000,997000,997000
2022,TOYOTA,COROLLA FIELDER,NKE165G,R,90k-120k,5,866000,822600,610000,1022000
2022,TOYOTA,COROLLA FIELDER,NRE161G,3-3.5,150k-200k,2,1176000,1176000,1175000,1177000
2022,TOYOTA,COROLLA FIELDER,NRE161G,3-3.5,30k-60k,1,1245000,1245000,1245000,1245000
2022,TOYOTA,COROLLA FIELDER,NRE161G,3-3.5,90k-120k,1,1155000,1155000,1155000,1155000
2022,TOYOTA,COROLLA FIELDER,NRE161G,4-4.5,0-30k,1,1936000,1936000,1936000,1936000
2022,TOYOTA,COROLLA FIELDER,NRE161G,4-4.5,120k-150k,3,1255000,1263666,1168000,1368000
2022,TOYOTA,COROLLA FIELDER,NRE161G,4-4.5,30k-60k,8,1790500,1811625,1710000,1956000
2022,TOYOTA,COROLLA FIELDER,NRE161G,4-4.5,60k-90k,5,1565000,1551800,1356000,1735000
2022,TOYOTA,COROLLA FIELDER,NRE161G,5,30k-60k,3,1876000,1843666,1745000,1910000
2022,TOYOTA,COROLLA FIELDER,NRE161G,R,120k-150k,2,1074000,1074000,1056000,1092000
2022,TOYOTA,COROLLA FIELDER,NRE161G,R,90k-120k,1,1200000,1200000,1200000,1200000
2022,TOYOTA,COROLLA FIELDER,NZE164G,3-3.5,120k-150k,3,1379000,1410333,1334000,1518000
2022,TOYOTA,COROLLA FIELDER,NZE164G,3-3.5,150k-200k,1,740000,740000,740000,740000
2022,TOYOTA,COROLLA FIELDER,NZE164G,3-3.5,30k-60k,1,1679000,1679000,1679000,1679000
2022,TOYOTA,COROLLA FIELDER,NZE164G,4-4.5,0-30k,3,2219000,2216666,2150000,2281000
2022,TOYOTA,COROLLA FIELDER,NZE164G,4-4.5,120k-150k,6,1329500,1345166,1201000,1577000
2022,TOYOTA,COROLLA FIELDER,NZE164G,4-4.5,30k-60k,7,1949000,1942714,1800000,2021000
2022,TOYOTA,COROLLA FIELDER,NZE164G,4-4.5,60k-90k,18,1874000,1872777,1623000,2038000
2022,TOYOTA,COROLLA FIELDER,NZE164G,4-4.5,90k-120k,6,1334500,1433166,1269000,1800000
2022,TOYOTA,COROLLA FIELDER,NZE164G,R,120k-150k,1,1336000,1336000,1336000,1336000
2022,TOYOTA,CROWN,ARS220,4-4.5,60k-90k,1,3032000,3032000,3032000,3032000
2022,TOYOTA,CROWN,AZSH20,4-4.5,30k-60k,1,3890000,3890000,3890000,3890000
2022,TOYOTA,CROWN,AZSH21,3-3.5,60k-90k,1,2945000,2945000,2945000,2945000
2022,TOYOTA,CROWN,AZSH21,4-4.5,30k-60k,1,2918000,2918000,2918000,2918000
2022,TOYOTA,CROWN,AZSH21,4-4.5,60k-90k,2,2978000,2978000,2903000,3053000
2022,TOYOTA,CROWN,AZSH21,R,30k-60k,1,2464000,2464000,2464000,2464000
2022,TOYOTA,HARRIER,AXUH80,3-3.5,120k-150k,1,2253000,2253000,2253000,2253000
2022,TOYOTA,HARRIER,AXUH80,4-4.5,60k-90k,1,2324000,2324000,2324000,2324000
2022,TOYOTA,HARRIER,AXUH80,R,60k-90k,1,1867000,1867000,1867000,1867000
2022,TOYOTA,HARRIER,AXUH85,3-3.5,0-30k,1,3205000,3205000,3205000,3205000
2022,TOYOTA,HARRIER,AXUH85,4-4.5,30k-60k,1,3008000,3008000,3008000,3008000
2022,TOYOTA,HARRIER,AXUH85,4-4.5,60k-90k,1,2917000,2917000,2917000,2917000
2022,TOYOTA,HARRIER,AXUP85,4-4.5,0-30k,1,3686000,3686000,3686000,3686000
2022,TOYOTA,HARRIER,MXUA80,3-3.5,0-30k,1,2400000,2400000,2400000,2400000
2022,TOYOTA,HARRIER,MXUA80,3-3.5,30k-60k,6,2105000,2067000,1903000,2200000
2022,TOYOTA,HARRIER,MXUA80,3-3.5,60k-90k,5,2003000,1982000,1851000,2054000
2022,TOYOTA,HARRIER,MXUA80,3-3.5,90k-120k,2,1924500,1924500,1859000,1990000
2022,TOYOTA,HARRIER,MXUA80,4-4.5,0-30k,30,2955500,3068500,2266000,3962000
2022,TOYOTA,HARRIER,MXUA80,4-4.5,30k-60k,59,2796000,2739728,1910000,3600000
2022,TOYOTA,HARRIER,MXUA80,4-4.5,60k-90k,10,2581000,2441900,1930000,2780000
2022,TOYOTA,HARRIER,MXUA80,4-4.5,90k-120k,1,2069000,2069000,2069000,2069000
2022,TOYOTA,HARRIER,MXUA80,5,0-30k,12,3030000,3118666,2700000,3840000
2022,TOYOTA,HARRIER,MXUA80,5,30k-60k,8,3324000,3267250,2695000,3605000
2022,TOYOTA,HARRIER,MXUA80,R,0-30k,2,2052000,2052000,1653000,2451000
2022,TOYOTA,HARRIER,MXUA80,R,30k-60k,7,2154000,2156428,1855000,2702000
2022,TOYOTA,HARRIER,MXUA85,4-4.5,30k-60k,5,2670000,2592400,2122000,2893000
2022,TOYOTA,HARRIER,MXUA85,5,0-30k,1,2801000,2801000,2801000,2801000
2022,TOYOTA,HARRIER,MXUA85,5,30k-60k,2,2657500,2657500,2595000,2720000
2022,TOYOTA,HIACE,GDH201V,3-3.5,120k-150k,1,1425000,1425000,1425000,1425000
2022,TOYOTA,HIACE,GDH201V,3-3.5,200k+,1,1168000,1168000,1168000,1168000
2022,TOYOTA,HIACE,GDH201V,4-4.5,30k-60k,2,3577500,3577500,3291000,3864000
2022,TOYOTA,HIACE,GDH201V,R,30k-60k,1,1371000,1371000,1371000,1371000
2022,TOYOTA,HIACE,GDH206V,3-3.5,200k+,1,1056000,1056000,1056000,1056000
2022,TOYOTA,HIACE,GDH206V,4-4.5,60k-90k,1,3357000,3357000,3357000,3357000
2022,TOYOTA,HIACE,TRH200V,3-3.5,120k-150k,1,1742000,1742000,1742000,1742000
2022,TOYOTA,HIACE,TRH200V,3-3.5,30k-60k,1,2853000,2853000,2853000,2853000
2022,TOYOTA,HIACE,TRH200V,3-3.5,90k-120k,2,1835000,1835000,1835000,1835000
2022,TOYOTA,HIACE,TRH224W,3-3.5,90k-120k,1,4105000,4105000,4105000,4105000
2022,TOYOTA,HIACE,TRH229W,3-3.5,60k-90k,1,2780000,2780000,2780000,2780000
2022,TOYOTA,HILUX PICK UP,GUN125,3-3.5,30k-60k,6,3319000,3367833,3204000,3653000
2022,TOYOTA,HILUX PICK UP,GUN125,3-3.5,60k-90k,2,3653500,3653500,3497000,3810000
2022,TOYOTA,HILUX PICK UP,GUN125,4-4.5,0-30k,14,3889000,3887214,3413000,4295000
2022,TOYOTA,HILUX PICK UP,GUN125,4-4.5,30k-60k,21,3805000,3741380,3355000,4241000
2022,TOYOTA,HILUX PICK UP,GUN125,4-4.5,60k-90k,6,3394000,3341666,3007000,3511000
2022,TOYOTA,HILUX PICK UP,GUN125,4-4.5,90k-120k,1,3353000,3353000,3353000,3353000
2022,TOYOTA,HILUX PICK UP,GUN125,5,0-30k,3,3760000,3835333,3545000,4201000
2022,TOYOTA,HILUX PICK UP,GUN125,5,30k-60k,1,3575000,3575000,3575000,3575000
2022,TOYOTA,HILUX PICK UP,GUN125,R,30k-60k,1,2930000,2930000,2930000,2930000
2022,TOYOTA,LAND CRUISER,3BA-TRJ150W,R,30k-60k,1,3801000,3801000,3801000,3801000
2022,TOYOTA,LAND CRUISER,FJA300W,4-4.5,0-30k,1,9595000,9595000,9595000,9595000
2022,TOYOTA,LAND CRUISER,FJA300W,4-4.5,30k-60k,2,8144500,8144500,7864000,8425000
2022,TOYOTA,LAND CRUISER,FJA300W,4-4.5,60k-90k,1,8491000,8491000,8491000,8491000
2022,TOYOTA,LAND CRUISER,FJA300W,4-4.5,90k-120k,1,8098000,8098000,8098000,8098000
2022,TOYOTA,LAND CRUISER,FJA300W,5,0-30k,3,8902000,8989000,8504000,9561000
2022,TOYOTA,LAND CRUISER,FJA300W,5,30k-60k,2,8517000,8517000,8184000,8850000
2022,TOYOTA,LAND CRUISER,VJA300W,4-4.5,0-30k,5,10301000,10524400,9802000,11850000
2022,TOYOTA,LAND CRUISER,VJA300W,4-4.5,30k-60k,1,8214000,8214000,8214000,8214000
2022,TOYOTA,LAND CRUISER,VJA300W,5,0-30k,19,11508000,11302842,8748000,13743000
2022,TOYOTA,LAND CRUISER,VJA300W,5,30k-60k,1,10633000,10633000,10633000,10633000
2022,TOYOTA,LAND CRUISER PRADO,GDJ150W,3-3.5,60k-90k,2,3796000,3796000,3455000,4137000
2022,TOYOTA,LAND CRUISER PRADO,GDJ150W,4-4.5,0-30k,8,4638000,4583250,3903000,5280000
2022,TOYOTA,LAND CRUISER PRADO,GDJ150W,4-4.5,30k-60k,7,4467000,4378428,3804000,4560000
2022,TOYOTA,LAND CRUISER PRADO,GDJ150W,4-4.5,60k-90k,5,4261000,4238800,3913000,4500000
2022,TOYOTA,LAND CRUISER PRADO,GDJ150W,4-4.5,90k-120k,2,3842000,3842000,3499000,4185000
2022,TOYOTA,LAND CRUISER PRADO,GDJ150W,5,0-30k,5,4785000,4715000,4430000,4850000
2022,TOYOTA,LAND CRUISER PRADO,GDJ150W,5,30k-60k,4,4197000,4139500,3842000,4322000
2022,TOYOTA,LAND CRUISER PRADO,GDJ150W,R,0-30k,1,4543000,4543000,4543000,4543000
2022,TOYOTA,LAND CRUISER PRADO,GDJ151W,4-4.5,0-30k,2,5665000,5665000,5305000,6025000
2022,TOYOTA,LAND CRUISER PRADO,GDJ151W,4-4.5,30k-60k,1,5365000,5365000,5365000,5365000
2022,TOYOTA,LAND CRUISER PRADO,GDJ151W,4-4.5,60k-90k,1,4910000,4910000,4910000,4910000
2022,TOYOTA,LAND CRUISER PRADO,TRJ150W,3-3.5,0-30k,3,4201000,4103666,3901000,4209000
2022,TOYOTA,LAND CRUISER PRADO,TRJ150W,3-3.5,150k-200k,1,3132000,3132000,3132000,3132000
2022,TOYOTA,LAND CRUISER PRADO,TRJ150W,3-3.5,30k-60k,5,4023000,4024400,3633000,4342000
2022,TOYOTA,LAND CRUISER PRADO,TRJ150W,3-3.5,60k-90k,1,3529000,3529000,3529000,3529000
2022,TOYOTA,LAND CRUISER PRADO,TRJ150W,4-4.5,0-30k,41,4153000,4239121,3334000,5327000
2022,TOYOTA,LAND CRUISER PRADO,TRJ150W,4-4.5,30k-60k,47,4050000,4056404,3225000,5142000
2022,TOYOTA,LAND CRUISER PRADO,TRJ150W,4-4.5,60k-90k,3,4020000,4051666,4000000,4135000
2022,TOYOTA,LAND CRUISER PRADO,TRJ150W,4-4.5,90k-120k,1,3172000,3172000,3172000,3172000
2022,TOYOTA,LAND CRUISER PRADO,TRJ150W,5,0-30k,35,4985000,4938142,3491000,7038000
2022,TOYOTA,LAND CRUISER PRADO,TRJ150W,5,30k-60k,17,4380000,4559647,3835000,6339000
2022,TOYOTA,LAND CRUISER PRADO,TRJ150W,R,30k-60k,1,3345000,3345000,3345000,3345000
2022,TOYOTA,LAND CRUISER PRADO,TRJ150W,R,60k-90k,1,3873000,3873000,3873000,3873000
2022,TOYOTA,NOAH,MZRA90W,3-3.5,0-30k,6,2213500,2212833,1939000,2481000
2022,TOYOTA,NOAH,MZRA90W,3-3.5,120k-150k,1,1551000,1551000,1551000,1551000
2022,TOYOTA,NOAH,MZRA90W,3-3.5,30k-60k,1,2842000,2842000,2842000,2842000
2022,TOYOTA,NOAH,MZRA90W,3-3.5,60k-90k,21,1547000,1596428,1330000,2342000
2022,TOYOTA,NOAH,MZRA90W,3-3.5,90k-120k,13,1463000,1518769,1350000,2139000
2022,TOYOTA,NOAH,MZRA90W,4-4.5,0-30k,12,3094000,2880416,2151000,3297000
2022,TOYOTA,NOAH,MZRA90W,4-4.5,120k-150k,1,1593000,1593000,1593000,1593000
2022,TOYOTA,NOAH,MZRA90W,4-4.5,30k-60k,18,2543500,2614944,2105000,3159000
2022,TOYOTA,NOAH,MZRA90W,4-4.5,60k-90k,24,1670000,1807500,1500000,2679000
2022,TOYOTA,NOAH,MZRA90W,4-4.5,90k-120k,18,1500500,1505166,1335000,1733000
2022,TOYOTA,NOAH,MZRA90W,5,0-30k,3,2875000,2862000,2676000,3035000
2022,TOYOTA,NOAH,MZRA90W,R,0-30k,2,2343000,2343000,2086000,2600000
2022,TOYOTA,NOAH,MZRA90W,R,120k-150k,2,1441500,1441500,1386000,1497000
2022,TOYOTA,NOAH,MZRA90W,R,30k-60k,2,2323000,2323000,2283000,2363000
2022,TOYOTA,NOAH,MZRA90W,R,60k-90k,28,1510500,1514464,1320000,2007000
2022,TOYOTA,NOAH,MZRA90W,R,90k-120k,15,1368000,1384000,1154000,1683000
2022,TOYOTA,NOAH,MZRA92W,4-4.5,60k-90k,1,2485000,2485000,2485000,2485000
2022,TOYOTA,NOAH,MZRA95W,3-3.5,150k-200k,1,1401000,1401000,1401000,1401000
2022,TOYOTA,NOAH,MZRA95W,3-3.5,60k-90k,10,1687500,1696000,1415000,1883000
2022,TOYOTA,NOAH,MZRA95W,3-3.5,90k-120k,2,1663000,1663000,1554000,1772000
2022,TOYOTA,NOAH,MZRA95W,4-4.5,0-30k,3,2740000,2684666,2376000,2938000
2022,TOYOTA,NOAH,MZRA95W,4-4.5,120k-150k,1,1474000,1474000,1474000,1474000
2022,TOYOTA,NOAH,MZRA95W,4-4.5,30k-60k,2,2316500,2316500,2160000,2473000
2022,TOYOTA,NOAH,MZRA95W,4-4.5,60k-90k,25,1981000,2005640,1620000,2795000
2022,TOYOTA,NOAH,MZRA95W,4-4.5,90k-120k,6,1905000,1851833,1566000,1992000
2022,TOYOTA,NOAH,MZRA95W,R,0-30k,1,1547000,1547000,1547000,1547000
2022,TOYOTA,NOAH,MZRA95W,R,30k-60k,2,1993000,1993000,1511000,2475000
2022,TOYOTA,NOAH,MZRA97W,3-3.5,0-30k,1,2867000,2867000,2867000,2867000
2022,TOYOTA,NOAH,MZRA97W,4-4.5,0-30k,1,2966000,2966000,2966000,2966000
2022,TOYOTA,NOAH,ZRR85G,3-3.5,150k-200k,1,784000,784000,784000,784000
2022,TOYOTA,NOAH,ZRR85W,4-4.5,60k-90k,1,2005000,2005000,2005000,2005000
2022,TOYOTA,NOAH,ZWR90W,3-3.5,0-30k,1,3135000,3135000,3135000,3135000
2022,TOYOTA,NOAH,ZWR90W,3-3.5,30k-60k,8,2974000,2910875,2215000,3332000
2022,TOYOTA,NOAH,ZWR90W,3-3.5,60k-90k,7,2469000,2455571,2396000,2547000
2022,TOYOTA,NOAH,ZWR90W,3-3.5,90k-120k,2,2353000,2353000,2303000,2403000
2022,TOYOTA,NOAH,ZWR90W,4-4.5,0-30k,19,3447000,3369368,2416000,3911000
2022,TOYOTA,NOAH,ZWR90W,4-4.5,30k-60k,23,3104000,3123086,2420000,3729000
2022,TOYOTA,NOAH,ZWR90W,4-4.5,60k-90k,25,2493000,2593480,2360000,3100000
2022,TOYOTA,NOAH,ZWR90W,4-4.5,90k-120k,5,2405000,2439400,2330000,2680000
2022,TOYOTA,NOAH,ZWR90W,5,0-30k,5,3485000,3388400,3051000,3505000
2022,TOYOTA,NOAH,ZWR90W,5,30k-60k,3,3155000,3210000,3078000,3397000
2022,TOYOTA,NOAH,ZWR90W,R,0-30k,5,2806000,2832600,2656000,3080000
2022,TOYOTA,NOAH,ZWR90W,R,120k-150k,2,2077000,2077000,1993000,2161000
2022,TOYOTA,NOAH,ZWR90W,R,30k-60k,1,2830000,2830000,2830000,2830000
2022,TOYOTA,NOAH,ZWR90W,R,60k-90k,10,2276000,2257500,1903000,2620000
2022,TOYOTA,NOAH,ZWR90W,R,90k-120k,4,2319000,2305250,2205000,2378000
2022,TOYOTA,NOAH,ZWR95W,4-4.5,0-30k,1,3491000,3491000,3491000,3491000
2022,TOYOTA,NOAH,ZWR95W,4-4.5,30k-60k,6,3115500,3082166,2747000,3345000
2022,TOYOTA,NOAH,ZWR95W,4-4.5,60k-90k,2,2680500,2680500,2245000,3116000
2022,TOYOTA,NOAH,ZWR95W,5,0-30k,2,3565500,3565500,3489000,3642000
2022,TOYOTA,PASSO,M700A,3-3.5,0-30k,6,697000,725500,595000,888000
2022,TOYOTA,PASSO,M700A,3-3.5,150k-200k,2,420000,420000,405000,435000
2022,TOYOTA,PASSO,M700A,3-3.5,30k-60k,6,727000,725500,529000,925000
2022,TOYOTA,PASSO,M700A,3-3.5,60k-90k,2,683500,683500,647000,720000
2022,TOYOTA,PASSO,M700A,4-4.5,0-30k,31,890000,930129,690000,1302000
2022,TOYOTA,PASSO,M700A,4-4.5,30k-60k,14,913500,899285,675000,1143000
2022,TOYOTA,PASSO,M700A,4-4.5,60k-90k,2,755500,755500,680000,831000
2022,TOYOTA,PASSO,M700A,4-4.5,90k-120k,5,596000,614600,497000,730000
2022,TOYOTA,PASSO,M700A,5,0-30k,8,1065000,1025000,782000,1246000
2022,TOYOTA,PASSO,M700A,5,30k-60k,1,900000,900000,900000,900000
2022,TOYOTA,PASSO,M700A,R,0-30k,4,792500,731250,538000,802000
2022,TOYOTA,PASSO,M700A,R,30k-60k,4,522500,519000,479000,552000
2022,TOYOTA,PASSO,M700A,R,60k-90k,2,515000,515000,324000,706000
2022,TOYOTA,PASSO,M700A,R,90k-120k,1,632000,632000,632000,632000
2022,TOYOTA,PASSO,M710A,3-3.5,0-30k,1,627000,627000,627000,627000
2022,TOYOTA,PASSO,M710A,3-3.5,200k+,2,430000,430000,415000,445000
2022,TOYOTA,PASSO,M710A,3-3.5,30k-60k,1,640000,640000,640000,640000
2022,TOYOTA,PASSO,M710A,3-3.5,60k-90k,2,701500,701500,606000,797000
2022,TOYOTA,PASSO,M710A,4-4.5,0-30k,3,950000,921333,804000,1010000
2022,TOYOTA,PASSO,M710A,4-4.5,30k-60k,2,902000,902000,819000,985000
2022,TOYOTA,PASSO,M710A,4-4.5,60k-90k,2,817000,817000,729000,905000
2022,TOYOTA,PASSO,M710A,R,0-30k,3,830000,816000,600000,1018000
2022,TOYOTA,PASSO,M710A,R,60k-90k,2,664500,664500,572000,757000
2022,TOYOTA,PRIUS,ZVW51,3-3.5,0-30k,6,1645000,1658000,1377000,2012000
2022,TOYOTA,PRIUS,ZVW51,3-3.5,120k-150k,2,1350000,1350000,1326000,1374000
2022,TOYOTA,PRIUS,ZVW51,3-3.5,150k-200k,3,1418000,1419333,1405000,1435000
2022,TOYOTA,PRIUS,ZVW51,3-3.5,30k-60k,22,1492500,1549409,1343000,1981000
2022,TOYOTA,PRIUS,ZVW51,3-3.5,60k-90k,11,1464000,1484727,1386000,1712000
2022,TOYOTA,PRIUS,ZVW51,3-3.5,90k-120k,10,1450000,1457100,1385000,1543000
2022,TOYOTA,PRIUS,ZVW51,4-4.5,0-30k,16,1723000,1784500,1555000,2078000
2022,TOYOTA,PRIUS,ZVW51,4-4.5,120k-150k,5,1461000,1478600,1410000,1550000
2022,TOYOTA,PRIUS,ZVW51,4-4.5,30k-60k,76,1601500,1646723,1465000,2366000
2022,TOYOTA,PRIUS,ZVW51,4-4.5,60k-90k,62,1517000,1539209,1366000,1977000
2022,TOYOTA,PRIUS,ZVW51,4-4.5,90k-120k,42,1507500,1507285,1389000,1770000
2022,TOYOTA,PRIUS,ZVW51,5,0-30k,1,2480000,2480000,2480000,2480000
2022,TOYOTA,PRIUS,ZVW51,5,30k-60k,4,2447500,2413750,2270000,2490000
2022,TOYOTA,PRIUS,ZVW51,R,30k-60k,11,1478000,1506454,1258000,1865000
2022,TOYOTA,PRIUS,ZVW51,R,60k-90k,6,1398500,1376833,1235000,1430000
2022,TOYOTA,PRIUS,ZVW51,R,90k-120k,2,1445500,1445500,1445000,1446000
2022,TOYOTA,PRIUS,ZVW52,4-4.5,0-30k,1,1763000,1763000,1763000,1763000
2022,TOYOTA,PRIUS,ZVW55,3-3.5,0-30k,1,2385000,2385000,2385000,2385000
2022,TOYOTA,PRIUS,ZVW55,3-3.5,120k-150k,1,1385000,1385000,1385000,1385000
2022,TOYOTA,PRIUS,ZVW55,3-3.5,150k-200k,2,1229500,1229500,1229000,1230000
2022,TOYOTA,PRIUS,ZVW55,3-3.5,30k-60k,2,1509000,1509000,1462000,1556000
2022,TOYOTA,PRIUS,ZVW55,3-3.5,60k-90k,10,1424500,1414500,1235000,1530000
2022,TOYOTA,PRIUS,ZVW55,3-3.5,90k-120k,1,1325000,1325000,1325000,1325000
2022,TOYOTA,PRIUS,ZVW55,4-4.5,0-30k,3,1854000,2061333,1759000,2571000
2022,TOYOTA,PRIUS,ZVW55,4-4.5,120k-150k,1,1504000,1504000,1504000,1504000
2022,TOYOTA,PRIUS,ZVW55,4-4.5,30k-60k,2,1589500,1589500,1559000,1620000
2022,TOYOTA,PRIUS,ZVW55,4-4.5,60k-90k,39,1515000,1497282,1331000,1622000
2022,TOYOTA,PRIUS,ZVW55,4-4.5,90k-120k,3,1379000,1415333,1325000,1542000
2022,TOYOTA,PRIUS,ZVW55,R,60k-90k,4,1385500,1398000,1321000,1500000
2022,TOYOTA,PROBOX,NCP160V,3-3.5,0-30k,2,1257500,1257500,1215000,1300000
2022,TOYOTA,PROBOX,NCP160V,3-3.5,120k-150k,1,783000,783000,783000,783000
2022,TOYOTA,PROBOX,NCP160V,3-3.5,150k-200k,1,911000,911000,911000,911000
2022,TOYOTA,PROBOX,NCP160V,3-3.5,200k+,2,709500,709500,661000,758000
2022,TOYOTA,PROBOX,NCP160V,3-3.5,60k-90k,3,1109000,1003666,757000,1145000
2022,TOYOTA,PROBOX,NCP160V,3-3.5,90k-120k,2,822500,822500,688000,957000
2022,TOYOTA,PROBOX,NCP160V,4-4.5,0-30k,5,1672000,1589000,1265000,1950000
2022,TOYOTA,PROBOX,NCP160V,4-4.5,120k-150k,4,939500,903500,768000,967000
2022,TOYOTA,PROBOX,NCP160V,4-4.5,30k-60k,7,1590000,1504428,1140000,1671000
